file,timestamp,ticker
recommendations/00000715.html,04-06-2013T16h50,TBLE3
recommendations/00000715.html,04-06-2013T16h50,VIVT4
recommendations/00000715.html,04-06-2013T16h50,GETI4
recommendations/00000715.html,04-06-2013T16h50,PRBC4
recommendations/00000715.html,04-06-2013T16h50,BBAS3
recommendations/00000715.html,04-06-2013T16h50,TBLE3
recommendations/00000715.html,04-06-2013T16h50,VIVT4
recommendations/00000716.html,08-01-2014T10h30,GETI4
recommendations/00000716.html,08-01-2014T10h30,ABEV3
recommendations/00000716.html,08-01-2014T10h30,AEDU3
recommendations/00000716.html,08-01-2014T10h30,BBAS3
recommendations/00000716.html,08-01-2014T10h30,BBSE3
recommendations/00000716.html,08-01-2014T10h30,BEMA3
recommendations/00000716.html,08-01-2014T10h30,BVMF3
recommendations/00000716.html,08-01-2014T10h30,BRML3
recommendations/00000716.html,08-01-2014T10h30,BBDC4
recommendations/00000716.html,08-01-2014T10h30,BRAP4
recommendations/00000716.html,08-01-2014T10h30,BRIN3
recommendations/00000716.html,08-01-2014T10h30,BPHA3
recommendations/00000716.html,08-01-2014T10h30,BRFS3
recommendations/00000716.html,08-01-2014T10h30,CCRO3
recommendations/00000716.html,08-01-2014T10h30,CMIG4
recommendations/00000716.html,08-01-2014T10h30,CTIP3
recommendations/00000716.html,08-01-2014T10h30,CIEL3
recommendations/00000716.html,08-01-2014T10h30,CSAN3
recommendations/00000716.html,08-01-2014T10h30,CPFE3
recommendations/00000716.html,08-01-2014T10h30,DTEX3
recommendations/00000716.html,08-01-2014T10h30,ECOR3
recommendations/00000716.html,08-01-2014T10h30,EMBR3
recommendations/00000716.html,08-01-2014T10h30,ETER3
recommendations/00000716.html,08-01-2014T10h30,EZTC3
recommendations/00000716.html,08-01-2014T10h30,FIBR3
recommendations/00000716.html,08-01-2014T10h30,GFSA3
recommendations/00000716.html,08-01-2014T10h30,GGBR4
recommendations/00000716.html,08-01-2014T10h30,GOAU4
recommendations/00000716.html,08-01-2014T10h30,GRND3
recommendations/00000716.html,08-01-2014T10h30,HYPE3
recommendations/00000716.html,08-01-2014T10h30,MYPK3
recommendations/00000716.html,08-01-2014T10h30,ITUB4
recommendations/00000716.html,08-01-2014T10h30,KLBN4
recommendations/00000716.html,08-01-2014T10h30,RENT3
recommendations/00000716.html,08-01-2014T10h30,LAME4
recommendations/00000716.html,08-01-2014T10h30,MDIA3
recommendations/00000716.html,08-01-2014T10h30,MGLU3
recommendations/00000716.html,08-01-2014T10h30,POMO4
recommendations/00000716.html,08-01-2014T10h30,AMAR3
recommendations/00000716.html,08-01-2014T10h30,MILS3
recommendations/00000716.html,08-01-2014T10h30,BEEF3
recommendations/00000716.html,08-01-2014T10h30,MULT3
recommendations/00000716.html,08-01-2014T10h30,MPLU3
recommendations/00000716.html,08-01-2014T10h30,NATU3
recommendations/00000716.html,08-01-2014T10h30,ODPV3
recommendations/00000716.html,08-01-2014T10h30,OIBR4
